"Product.ID","Product.Category","Buyer.Gender","Buyer.Age","International.Shipping","Sales.Price","Shipping.Charges","Sales.per.Unit","Quantity","Total.Sales","Rating"
6,1,2,30,1,65,0,65,1,65,"3"
12,2,1,31,1,20,0,20,1,20,"3"
2,3,1,35,2,9,70,79,4,316,"3"
6,1,2,22,1,65,0,65,3,195,"4"
11,2,2,34,1,50,0,50,3,150,"4"
9,2,1,18,1,15,0,15,1,15,"2"
8,1,2,30,1,97,0,97,1,97,"4"
2,3,2,22,2,9,40,49,1,49,"4"
2,3,2,24,2,9,70,79,2,158,"5"
2,3,2,24,2,9,70,79,1,79,"1"
1,1,1,23,1,100,0,100,3,300,"5"
6,1,2,26,1,65,0,65,1,65,"5"
2,3,2,26,1,9,0,9,3,27,"2"
5,2,2,35,2,32,70,102,1,102,"2"
7,1,2,21,1,130,0,130,2,260,"5"
1,1,2,26,1,100,0,100,1,100,"1"
1,1,2,30,2,100,40,140,1,140,"4"
7,1,2,35,2,130,25,155,1,155,"4"
9,2,2,32,2,15,40,55,1,55,"5"
9,2,2,31,1,15,0,15,2,30,"4"
12,2,2,24,1,20,0,20,3,60,"1"
9,2,1,21,1,15,0,15,1,15,"5"
9,2,1,28,2,15,40,55,3,165,"3"
9,2,2,21,1,15,0,15,4,60,"1"
5,2,2,34,1,32,0,32,1,32,"4"
6,1,2,32,1,65,0,65,1,65,"3"
13,3,2,30,1,23,0,23,2,46,"3"
5,2,2,27,2,32,25,57,1,57,"5"
1,1,2,27,1,100,0,100,1,100,"1"
8,1,1,24,2,97,40,137,2,274,"4"
6,1,2,26,2,65,25,90,3,270,"3"
5,2,2,22,2,32,40,72,1,72,"1"
7,1,2,19,1,130,0,130,1,130,"3"
1,1,1,21,1,100,0,100,1,100,"5"
7,1,2,23,2,130,100,230,2,460,"4"
7,1,2,31,1,130,0,130,1,130,"4"
8,1,1,22,2,97,40,137,1,137,"3"
9,2,2,33,2,15,40,55,5,275,"1"
7,1,1,23,1,130,0,130,1,130,"5"
9,2,2,33,2,15,70,85,1,85,"3"
9,2,1,32,1,15,0,15,1,15,"2"
3,3,2,27,2,10,40,50,2,100,"5"
9,2,2,18,2,15,40,55,1,55,"5"
2,3,2,35,1,9,0,9,1,9,"4"
6,1,2,35,1,65,0,65,1,65,"1"
6,1,2,34,1,65,0,65,2,130,"5"
1,1,2,29,1,100,0,100,1,100,"4"
2,3,2,30,1,9,0,9,1,9,"3"
5,2,1,35,1,32,0,32,1,32,"3"
4,1,2,35,1,118,0,118,1,118,"4"
1,1,2,27,1,100,0,100,1,100,"5"
5,2,2,22,1,32,0,32,2,64,"3"
4,1,2,34,2,118,50,168,1,168,"4"
3,3,2,31,2,10,40,50,1,50,"4"
6,1,2,24,2,65,40,105,2,210,"5"
9,2,2,31,1,15,0,15,2,30,"3"
6,1,2,34,1,65,0,65,1,65,"1"
6,1,1,32,1,65,0,65,1,65,"1"
9,2,2,28,2,15,40,55,2,110,"4"
9,2,2,28,1,15,0,15,1,15,"4"
2,3,1,34,1,9,0,9,1,9,"5"
10,2,2,33,1,45,0,45,1,45,"4"
13,3,2,23,1,23,0,23,1,23,"5"
8,1,2,25,2,97,70,167,5,835,"2"
4,1,1,18,1,118,0,118,1,118,"1"
3,3,2,21,1,10,0,10,1,10,"4"
8,1,1,21,1,97,0,97,1,97,"1"
10,2,2,30,1,45,0,45,1,45,"1"
9,2,1,24,2,15,25,40,4,160,"5"
3,3,1,19,2,10,25,35,3,105,"5"
11,2,1,35,2,50,40,90,1,90,"4"
9,2,2,34,1,15,0,15,1,15,"2"
6,1,1,18,1,65,0,65,1,65,"5"
6,1,2,18,1,65,0,65,1,65,"3"
10,2,2,25,1,45,0,45,2,90,"1"
9,2,2,18,1,15,0,15,2,30,"4"
8,1,2,26,2,97,40,137,1,137,"5"
9,2,2,29,1,15,0,15,1,15,"4"
6,1,2,33,2,65,100,165,3,495,"2"
3,3,2,25,1,10,0,10,1,10,"1"
1,1,2,32,1,100,0,100,1,100,"3"
6,1,2,24,1,65,0,65,5,325,"1"
12,2,2,19,2,20,40,60,3,180,"5"
6,1,1,20,1,65,0,65,1,65,"5"
12,2,2,18,1,20,0,20,3,60,"2"
6,1,2,34,1,65,0,65,1,65,"2"
9,2,1,26,1,15,0,15,1,15,"1"
8,1,2,35,1,97,0,97,4,388,"4"
3,3,2,33,1,10,0,10,1,10,"5"
2,3,2,24,1,9,0,9,1,9,"4"
10,2,1,32,1,45,0,45,1,45,"5"
3,3,2,35,1,10,0,10,1,10,"3"
8,1,1,33,1,97,0,97,1,97,"5"
3,3,2,30,2,10,70,80,2,160,"3"
9,2,2,33,1,15,0,15,1,15,"3"
9,2,1,24,1,15,0,15,1,15,"2"
6,1,2,28,1,65,0,65,1,65,"4"
8,1,1,24,1,97,0,97,1,97,"3"
4,1,2,32,1,118,0,118,1,118,"4"
2,3,2,27,2,9,70,79,4,316,"4"
7,1,2,26,1,130,0,130,1,130,"1"
6,1,2,35,1,65,0,65,1,65,"4"
5,2,1,21,2,32,40,72,1,72,"3"
3,3,2,18,1,10,0,10,1,10,"5"
4,1,2,19,1,118,0,118,2,236,"5"
2,3,2,34,1,9,0,9,2,18,"4"
10,2,2,32,1,45,0,45,1,45,"5"
9,2,2,31,1,15,0,15,1,15,"1"
10,2,2,25,2,45,40,85,3,255,"5"
11,2,1,30,1,50,0,50,3,150,"4"
6,1,2,30,2,65,40,105,1,105,"4"
2,3,2,32,2,9,40,49,2,98,"3"
9,2,2,26,1,15,0,15,2,30,"1"
12,2,2,27,2,20,40,60,1,60,"1"
6,1,2,31,2,65,40,105,4,420,"5"
1,1,2,30,1,100,0,100,1,100,"3"
11,2,1,19,1,50,0,50,1,50,"3"
12,2,1,35,1,20,0,20,1,20,"3"
10,2,1,18,1,45,0,45,1,45,"4"
2,3,1,24,1,9,0,9,1,9,"5"
7,1,2,33,2,130,40,170,1,170,"3"
9,2,1,29,2,15,25,40,1,40,"1"
1,1,1,33,1,100,0,100,1,100,"4"
3,3,2,18,1,10,0,10,3,30,"5"
8,1,2,27,1,97,0,97,4,388,"3"
1,1,2,28,1,100,0,100,3,300,"1"
2,3,1,23,2,9,40,49,1,49,"2"
8,1,2,24,2,97,40,137,2,274,"5"
6,1,2,25,1,65,0,65,1,65,"5"
8,1,1,20,1,97,0,97,1,97,"4"
4,1,2,30,1,118,0,118,3,354,"4"
10,2,2,26,1,45,0,45,1,45,"4"
7,1,2,26,2,130,40,170,1,170,"1"
8,1,2,24,1,97,0,97,2,194,"4"
2,3,2,22,1,9,0,9,1,9,"1"
1,1,1,19,1,100,0,100,1,100,"1"
7,1,2,35,1,130,0,130,1,130,"3"
10,2,1,24,1,45,0,45,1,45,"4"
1,1,2,25,1,100,0,100,2,200,"5"
9,2,2,34,1,15,0,15,4,60,"5"
6,1,2,19,1,65,0,65,1,65,"4"
8,1,2,22,1,97,0,97,1,97,"1"
6,1,1,25,1,65,0,65,2,130,"5"
9,2,2,35,1,15,0,15,1,15,"2"
9,2,2,26,1,15,0,15,2,30,"1"
13,3,2,27,1,23,0,23,1,23,"5"
7,1,1,19,1,130,0,130,1,130,"1"
8,1,2,26,2,97,25,122,1,122,"3"
6,1,2,33,1,65,0,65,3,195,"3"
1,1,1,35,1,100,0,100,3,300,"5"
13,3,1,31,1,23,0,23,1,23,"5"
6,1,1,30,1,65,0,65,1,65,"4"
12,2,2,20,1,20,0,20,3,60,"1"
8,1,2,19,1,97,0,97,1,97,"2"
12,2,2,25,1,20,0,20,1,20,"4"
7,1,2,26,2,130,40,170,1,170,"4"
2,3,2,22,1,9,0,9,4,36,"4"
8,1,1,19,1,97,0,97,3,291,"4"
3,3,2,25,2,10,70,80,1,80,"4"
3,3,2,23,2,10,25,35,1,35,"5"
4,1,1,26,1,118,0,118,1,118,"5"
1,1,2,23,1,100,0,100,2,200,"3"
9,2,2,22,1,15,0,15,1,15,"3"
1,1,2,35,1,100,0,100,1,100,"4"
2,3,2,26,1,9,0,9,1,9,"4"
6,1,2,31,2,65,25,90,1,90,"1"
9,2,2,32,1,15,0,15,1,15,"5"
8,1,2,32,1,97,0,97,1,97,"5"
6,1,2,30,1,65,0,65,1,65,"4"
11,2,2,33,2,50,25,75,5,375,"3"
9,2,2,30,2,15,40,55,1,55,"4"
6,1,2,29,1,65,0,65,5,325,"2"
9,2,1,21,2,15,50,65,1,65,"4"
2,3,1,25,1,9,0,9,3,27,"1"
6,1,2,33,1,65,0,65,1,65,"3"
9,2,2,24,2,15,25,40,1,40,"3"
6,1,2,28,2,65,40,105,5,525,"1"
6,1,2,29,1,65,0,65,1,65,"4"
6,1,2,25,2,65,25,90,3,270,"4"
1,1,2,21,1,100,0,100,1,100,"4"
9,2,2,24,2,15,40,55,1,55,"3"
4,1,2,27,1,118,0,118,2,236,"3"
4,1,2,20,1,118,0,118,1,118,"4"
9,2,2,20,1,15,0,15,2,30,"1"
12,2,2,24,1,20,0,20,3,60,"4"
11,2,1,28,1,50,0,50,1,50,"5"
6,1,2,24,2,65,70,135,1,135,"4"
9,2,2,25,2,15,100,115,3,345,"1"
2,3,2,33,1,9,0,9,1,9,"3"
3,3,2,28,1,10,0,10,1,10,"3"
7,1,1,33,1,130,0,130,1,130,"5"
13,3,2,24,1,23,0,23,1,23,"5"
8,1,2,23,2,97,40,137,2,274,"5"
6,1,2,32,2,65,25,90,1,90,"5"
5,2,2,31,1,32,0,32,1,32,"4"
2,3,2,23,1,9,0,9,1,9,"4"
9,2,1,34,1,15,0,15,1,15,"3"
1,1,2,22,2,100,70,170,1,170,"2"
10,2,2,34,1,45,0,45,3,135,"4"
7,1,2,26,1,130,0,130,1,130,"2"
12,2,2,32,1,20,0,20,1,20,"4"
9,2,1,33,1,15,0,15,1,15,"3"
6,1,1,30,1,65,0,65,2,130,"1"
6,1,1,28,1,65,0,65,1,65,"2"
6,1,2,23,1,65,0,65,4,260,"3"
11,2,1,22,1,50,0,50,1,50,"3"
9,2,1,25,1,15,0,15,1,15,"1"
7,1,2,24,1,130,0,130,1,130,"5"
11,2,1,29,1,50,0,50,2,100,"5"
3,3,2,23,2,10,25,35,1,35,"5"
12,2,2,30,1,20,0,20,3,60,"4"
3,3,2,30,1,10,0,10,5,50,"5"
9,2,1,20,1,15,0,15,1,15,"2"
6,1,2,18,1,65,0,65,1,65,"1"
13,3,1,25,2,23,25,48,1,48,"5"
6,1,2,32,1,65,0,65,5,325,"3"
5,2,2,20,2,32,40,72,1,72,"1"
6,1,2,25,1,65,0,65,1,65,"5"
11,2,2,27,1,50,0,50,1,50,"4"
9,2,1,35,1,15,0,15,1,15,"3"
4,1,1,20,2,118,40,158,1,158,"2"
9,2,2,32,2,15,40,55,1,55,"5"
7,1,2,19,1,130,0,130,1,130,"5"
12,2,1,26,1,20,0,20,1,20,"2"
1,1,1,33,1,100,0,100,1,100,"5"
6,1,1,22,1,65,0,65,1,65,"4"
3,3,2,33,1,10,0,10,1,10,"5"
9,2,2,30,1,15,0,15,1,15,"3"
7,1,2,28,1,130,0,130,1,130,"2"
6,1,1,19,2,65,70,135,1,135,"3"
10,2,2,23,1,45,0,45,1,45,"2"
6,1,1,33,1,65,0,65,3,195,"2"
1,1,2,34,1,100,0,100,1,100,"1"
11,2,1,30,2,50,40,90,3,270,"5"
11,2,2,23,1,50,0,50,2,100,"3"
6,1,2,35,2,65,25,90,2,180,"5"
2,3,2,22,1,9,0,9,1,9,"4"
2,3,1,31,1,9,0,9,1,9,"4"
12,2,1,20,1,20,0,20,1,20,"3"
9,2,2,19,2,15,25,40,2,80,"1"
9,2,1,32,2,15,40,55,2,110,"2"
9,2,2,19,2,15,50,65,1,65,"5"
9,2,2,22,1,15,0,15,1,15,"4"
9,2,2,23,1,15,0,15,4,60,"4"
6,1,2,31,2,65,40,105,2,210,"5"
1,1,2,28,1,100,0,100,1,100,"5"
10,2,2,35,1,45,0,45,1,45,"5"
2,3,1,30,1,9,0,9,5,45,"5"
5,2,1,34,1,32,0,32,1,32,"3"
8,1,2,19,2,97,40,137,1,137,"4"
9,2,2,35,1,15,0,15,2,30,"5"
12,2,1,26,1,20,0,20,1,20,"4"
9,2,1,30,2,15,70,85,1,85,"5"
2,3,1,24,1,9,0,9,1,9,"3"
11,2,2,35,1,50,0,50,1,50,"5"
1,1,1,18,2,100,50,150,1,150,"3"
6,1,2,25,1,65,0,65,5,325,"5"
6,1,2,22,1,65,0,65,2,130,"5"
5,2,2,32,2,32,40,72,3,216,"3"
2,3,1,24,1,9,0,9,1,9,"5"
6,1,2,18,1,65,0,65,1,65,"1"
9,2,1,23,1,15,0,15,1,15,"4"
2,3,1,30,2,9,25,34,1,34,"5"
3,3,1,25,1,10,0,10,2,20,"5"
12,2,2,28,1,20,0,20,2,40,"1"
4,1,2,18,2,118,40,158,2,316,"4"
8,1,2,27,2,97,40,137,1,137,"3"
6,1,2,20,1,65,0,65,1,65,"4"
3,3,2,30,2,10,40,50,3,150,"1"
6,1,1,32,2,65,50,115,1,115,"4"
4,1,1,28,1,118,0,118,1,118,"4"
2,3,1,23,1,9,0,9,1,9,"5"
1,1,2,28,1,100,0,100,1,100,"5"
10,2,2,18,1,45,0,45,2,90,"5"
6,1,2,21,1,65,0,65,2,130,"1"
9,2,1,26,1,15,0,15,2,30,"4"
2,3,1,35,1,9,0,9,5,45,"5"
9,2,2,21,1,15,0,15,3,45,"1"
6,1,1,27,1,65,0,65,1,65,"4"
12,2,2,29,2,20,40,60,4,240,"4"
6,1,1,28,1,65,0,65,3,195,"4"
6,1,2,22,1,65,0,65,5,325,"4"
2,3,1,35,1,9,0,9,1,9,"5"
6,1,1,35,1,65,0,65,1,65,"4"
5,2,2,35,1,32,0,32,3,96,"3"
1,1,1,26,1,100,0,100,1,100,"1"
2,3,2,35,2,9,40,49,1,49,"3"
8,1,1,25,1,97,0,97,1,97,"4"
3,3,2,20,1,10,0,10,2,20,"4"
8,1,1,20,2,97,40,137,1,137,"5"
6,1,1,20,2,65,40,105,1,105,"4"
6,1,1,27,1,65,0,65,1,65,"5"
12,2,1,28,1,20,0,20,1,20,"5"
1,1,2,20,1,100,0,100,1,100,"4"
2,3,2,29,1,9,0,9,2,18,"4"
2,3,2,19,2,9,25,34,1,34,"5"
1,1,2,35,2,100,40,140,5,700,"5"
6,1,2,34,1,65,0,65,1,65,"5"
6,1,2,33,2,65,70,135,2,270,"3"
9,2,2,20,1,15,0,15,2,30,"5"
9,2,2,31,2,15,25,40,2,80,"4"
8,1,2,31,2,97,40,137,1,137,"1"
3,3,2,31,1,10,0,10,2,20,"4"
8,1,1,35,2,97,40,137,1,137,"1"
4,1,2,28,1,118,0,118,1,118,"2"
2,3,1,18,1,9,0,9,1,9,"1"
1,1,2,21,2,100,40,140,1,140,"3"
1,1,2,35,2,100,25,125,2,250,"2"
9,2,2,31,1,15,0,15,2,30,"4"
8,1,2,20,1,97,0,97,2,194,"5"
1,1,2,30,1,100,0,100,1,100,"1"
8,1,2,20,1,97,0,97,1,97,"1"
3,3,2,23,1,10,0,10,1,10,"4"
8,1,2,24,2,97,40,137,1,137,"3"
6,1,2,30,1,65,0,65,1,65,"4"
2,3,2,22,2,9,40,49,4,196,"5"
4,1,2,25,1,118,0,118,1,118,"4"
1,1,2,35,1,100,0,100,1,100,"3"
10,2,1,32,2,45,40,85,2,170,"1"
6,1,1,18,2,65,70,135,1,135,"4"
6,1,2,18,2,65,40,105,1,105,"3"
3,3,2,33,1,10,0,10,1,10,"3"
10,2,2,30,1,45,0,45,4,180,"4"
6,1,2,20,1,65,0,65,2,130,"4"
3,3,2,35,1,10,0,10,1,10,"2"
6,1,2,18,2,65,50,115,1,115,"5"
1,1,1,18,1,100,0,100,3,300,"5"
8,1,2,21,2,97,50,147,1,147,"4"
5,2,2,22,1,32,0,32,1,32,"1"
6,1,1,23,1,65,0,65,3,195,"4"
2,3,2,29,1,9,0,9,1,9,"4"
8,1,1,32,1,97,0,97,2,194,"5"
4,1,1,35,1,118,0,118,1,118,"1"
6,1,1,26,1,65,0,65,1,65,"4"
1,1,1,27,1,100,0,100,5,500,"4"
7,1,2,34,1,130,0,130,1,130,"1"
3,3,2,34,1,10,0,10,3,30,"4"
3,3,2,22,1,10,0,10,1,10,"5"
9,2,2,24,1,15,0,15,2,30,"4"
6,1,2,35,2,65,40,105,1,105,"4"
6,1,2,21,2,65,40,105,1,105,"3"
8,1,2,18,1,97,0,97,1,97,"5"
9,2,2,31,1,15,0,15,2,30,"2"
6,1,2,19,2,65,40,105,1,105,"3"
9,2,2,19,1,15,0,15,1,15,"4"
5,2,2,19,2,32,40,72,3,216,"1"
5,2,2,33,1,32,0,32,1,32,"4"
9,2,2,18,1,15,0,15,1,15,"2"
6,1,1,19,1,65,0,65,4,260,"5"
5,2,1,25,1,32,0,32,1,32,"4"
6,1,1,34,1,65,0,65,1,65,"4"
9,2,2,26,1,15,0,15,4,60,"5"
11,2,1,18,1,50,0,50,1,50,"5"
5,2,2,31,1,32,0,32,1,32,"4"
6,1,2,20,2,65,40,105,1,105,"2"
12,2,2,33,2,20,40,60,2,120,"5"
2,3,2,22,1,9,0,9,2,18,"4"
5,2,2,27,1,32,0,32,1,32,"4"
9,2,2,22,1,15,0,15,1,15,"3"
1,1,2,32,1,100,0,100,1,100,"4"
7,1,1,29,1,130,0,130,3,390,"5"
5,2,2,32,1,32,0,32,1,32,"1"
6,1,2,30,1,65,0,65,2,130,"2"
9,2,2,33,1,15,0,15,4,60,"3"
13,3,1,29,1,23,0,23,1,23,"4"
6,1,2,29,1,65,0,65,1,65,"2"
1,1,2,28,1,100,0,100,1,100,"3"
12,2,2,20,2,20,25,45,3,135,"4"
4,1,2,30,2,118,40,158,1,158,"4"
9,2,2,33,2,15,40,55,1,55,"5"
1,1,2,24,1,100,0,100,1,100,"4"
9,2,2,20,1,15,0,15,3,45,"5"
10,2,2,28,1,45,0,45,1,45,"5"
9,2,2,34,2,15,40,55,1,55,"1"
8,1,2,20,2,97,50,147,1,147,"5"
9,2,2,35,1,15,0,15,1,15,"4"
9,2,2,21,1,15,0,15,1,15,"4"
2,3,1,35,1,9,0,9,1,9,"5"
10,2,2,34,1,45,0,45,1,45,"4"
6,1,2,33,1,65,0,65,2,130,"3"
3,3,2,24,1,10,0,10,2,20,"4"
6,1,2,24,1,65,0,65,2,130,"5"
2,3,2,35,1,9,0,9,3,27,"5"
10,2,2,33,1,45,0,45,2,90,"3"
5,2,2,18,1,32,0,32,1,32,"1"
2,3,2,18,1,9,0,9,1,9,"5"
9,2,2,29,2,15,70,85,4,340,"2"
10,2,2,19,1,45,0,45,1,45,"4"
8,1,2,30,1,97,0,97,1,97,"1"
6,1,2,18,1,65,0,65,2,130,"4"
3,3,2,27,1,10,0,10,1,10,"5"
8,1,2,23,1,97,0,97,1,97,"3"
8,1,2,34,1,97,0,97,1,97,"4"
6,1,1,19,2,65,25,90,1,90,"1"
10,2,2,34,2,45,40,85,1,85,"4"
2,3,2,29,1,9,0,9,1,9,"3"
6,1,2,29,2,65,70,135,4,540,"1"
10,2,1,24,2,45,25,70,2,140,"5"
6,1,2,23,1,65,0,65,1,65,"4"
6,1,1,29,1,65,0,65,3,195,"1"
6,1,2,25,1,65,0,65,2,130,"4"
6,1,1,21,1,65,0,65,1,65,"1"
2,3,1,20,2,9,40,49,2,98,"1"
1,1,2,34,1,100,0,100,2,200,"5"
8,1,2,29,1,97,0,97,1,97,"4"
6,1,1,30,1,65,0,65,1,65,"5"
3,3,2,21,1,10,0,10,1,10,"5"
11,2,2,32,1,50,0,50,1,50,"3"
11,2,2,26,2,50,70,120,4,480,"3"
12,2,2,33,1,20,0,20,2,40,"3"
9,2,2,21,2,15,70,85,4,340,"4"
12,2,2,18,1,20,0,20,3,60,"2"
1,1,1,18,1,100,0,100,1,100,"2"
9,2,1,28,1,15,0,15,5,75,"1"
3,3,2,20,1,10,0,10,1,10,"4"
10,2,2,21,1,45,0,45,1,45,"4"
1,1,2,34,1,100,0,100,1,100,"4"
6,1,2,28,1,65,0,65,1,65,"4"
1,1,2,29,1,100,0,100,1,100,"3"
9,2,1,23,1,15,0,15,1,15,"4"
6,1,2,19,1,65,0,65,3,195,"3"
9,2,2,25,1,15,0,15,5,75,"1"
11,2,1,32,2,50,70,120,1,120,"4"
8,1,1,31,2,97,70,167,1,167,"5"
9,2,1,32,2,15,40,55,4,220,"2"
12,2,2,19,1,20,0,20,3,60,"3"
7,1,1,29,2,130,40,170,3,510,"5"
7,1,1,29,2,130,25,155,1,155,"5"
12,2,2,24,1,20,0,20,1,20,"5"
2,3,2,18,1,9,0,9,1,9,"5"
3,3,2,33,2,10,50,60,4,240,"4"
8,1,2,34,1,97,0,97,1,97,"1"
9,2,1,29,1,15,0,15,1,15,"4"
12,2,1,35,1,20,0,20,1,20,"4"
8,1,2,21,1,97,0,97,5,485,"4"
1,1,1,27,2,100,40,140,1,140,"3"
3,3,1,19,1,10,0,10,2,20,"5"
2,3,2,23,2,9,40,49,4,196,"3"
6,1,2,27,2,65,40,105,1,105,"2"
8,1,2,23,1,97,0,97,1,97,"4"
1,1,2,33,1,100,0,100,1,100,"4"
12,2,2,19,1,20,0,20,1,20,"4"
7,1,2,34,1,130,0,130,4,520,"1"
1,1,2,30,1,100,0,100,5,500,"2"
3,3,2,32,1,10,0,10,4,40,"5"
8,1,2,34,2,97,40,137,1,137,"3"
9,2,1,21,2,15,25,40,4,160,"5"
9,2,1,22,2,15,40,55,1,55,"3"
8,1,2,18,1,97,0,97,1,97,"1"
13,3,2,23,2,23,100,123,4,492,"1"
6,1,2,29,1,65,0,65,1,65,"4"
2,3,2,21,1,9,0,9,1,9,"1"
2,3,2,33,2,9,25,34,1,34,"4"
6,1,2,34,1,65,0,65,4,260,"2"
6,1,2,28,1,65,0,65,1,65,"5"
2,3,2,23,1,9,0,9,1,9,"4"
6,1,2,23,2,65,40,105,1,105,"4"
6,1,2,29,2,65,40,105,2,210,"4"
6,1,2,23,2,65,100,165,1,165,"2"
10,2,2,23,2,45,100,145,2,290,"4"
12,2,1,34,2,20,100,120,1,120,"4"
6,1,2,33,1,65,0,65,1,65,"1"
1,1,2,20,1,100,0,100,1,100,"5"
2,3,2,31,1,9,0,9,1,9,"3"
9,2,2,21,1,15,0,15,1,15,"1"
2,3,2,35,1,9,0,9,1,9,"4"
3,3,2,24,1,10,0,10,2,20,"3"
5,2,1,22,1,32,0,32,2,64,"5"
1,1,1,35,1,100,0,100,3,300,"4"
7,1,2,24,1,130,0,130,2,260,"1"
8,1,2,22,1,97,0,97,1,97,"4"
6,1,2,18,1,65,0,65,1,65,"4"
6,1,2,25,1,65,0,65,4,260,"4"
2,3,2,28,1,9,0,9,3,27,"4"
2,3,2,34,2,9,40,49,3,147,"4"
3,3,1,22,2,10,70,80,4,320,"2"
7,1,1,18,1,130,0,130,3,390,"2"
9,2,2,22,1,15,0,15,1,15,"4"
7,1,2,30,1,130,0,130,3,390,"5"
10,2,2,33,2,45,40,85,1,85,"1"
5,2,1,31,1,32,0,32,1,32,"2"
7,1,2,19,1,130,0,130,1,130,"4"
3,3,2,34,1,10,0,10,2,20,"3"
2,3,1,31,1,9,0,9,1,9,"4"
6,1,1,29,1,65,0,65,3,195,"2"
1,1,2,27,1,100,0,100,3,300,"4"
6,1,1,26,2,65,40,105,2,210,"4"
1,1,2,35,1,100,0,100,1,100,"4"
6,1,1,31,2,65,25,90,1,90,"4"
9,2,1,27,1,15,0,15,4,60,"4"
7,1,1,33,2,130,70,200,2,400,"4"
7,1,2,23,1,130,0,130,1,130,"2"
9,2,2,29,1,15,0,15,1,15,"5"
5,2,2,32,1,32,0,32,3,96,"4"
5,2,2,24,1,32,0,32,3,96,"1"
2,3,1,31,2,9,40,49,1,49,"1"
6,1,2,33,1,65,0,65,1,65,"5"
6,1,2,34,1,65,0,65,1,65,"5"
9,2,2,18,1,15,0,15,1,15,"4"
10,2,2,31,1,45,0,45,1,45,"3"
8,1,2,27,1,97,0,97,3,291,"3"
12,2,1,18,2,20,40,60,3,180,"4"
8,1,1,30,2,97,40,137,1,137,"3"
12,2,1,24,1,20,0,20,1,20,"4"
11,2,1,33,2,50,40,90,2,180,"1"
5,2,2,19,2,32,40,72,2,144,"1"
4,1,2,21,1,118,0,118,3,354,"4"
10,2,2,20,1,45,0,45,1,45,"4"
8,1,1,20,1,97,0,97,2,194,"4"
9,2,2,24,1,15,0,15,1,15,"1"
3,3,2,25,2,10,40,50,1,50,"5"
1,1,2,21,2,100,40,140,1,140,"5"
6,1,2,19,2,65,40,105,1,105,"3"
2,3,2,35,2,9,25,34,4,136,"4"
2,3,1,32,2,9,40,49,2,98,"4"
12,2,1,25,1,20,0,20,3,60,"5"
2,3,2,34,1,9,0,9,1,9,"1"
3,3,1,22,1,10,0,10,1,10,"5"
9,2,2,24,2,15,100,115,1,115,"1"
11,2,2,23,2,50,25,75,1,75,"3"
13,3,2,22,2,23,70,93,1,93,"5"
6,1,1,19,1,65,0,65,1,65,"4"
9,2,1,23,2,15,40,55,1,55,"5"
2,3,1,32,1,9,0,9,4,36,"4"
4,1,2,18,1,118,0,118,1,118,"5"
1,1,2,20,2,100,100,200,1,200,"2"
6,1,2,29,1,65,0,65,2,130,"4"
9,2,1,24,1,15,0,15,1,15,"1"
6,1,2,29,1,65,0,65,2,130,"5"
9,2,2,28,2,15,100,115,3,345,"1"
4,1,2,22,1,118,0,118,3,354,"3"
6,1,2,29,1,65,0,65,1,65,"5"
6,1,2,28,2,65,40,105,2,210,"1"
4,1,1,22,2,118,40,158,1,158,"2"
2,3,2,24,2,9,25,34,1,34,"1"
2,3,2,28,1,9,0,9,1,9,"4"
9,2,2,22,1,15,0,15,1,15,"4"
3,3,2,32,1,10,0,10,1,10,"1"
7,1,2,19,1,130,0,130,5,650,"1"
6,1,1,26,1,65,0,65,3,195,"5"
9,2,1,19,1,15,0,15,1,15,"5"
1,1,2,22,2,100,40,140,1,140,"4"
6,1,2,27,1,65,0,65,1,65,"3"
5,2,2,35,2,32,100,132,1,132,"4"
1,1,1,29,1,100,0,100,1,100,"3"
12,2,2,29,1,20,0,20,1,20,"3"
6,1,2,27,1,65,0,65,2,130,"5"
4,1,2,24,1,118,0,118,1,118,"2"
6,1,1,21,1,65,0,65,3,195,"2"
1,1,2,29,1,100,0,100,1,100,"3"
5,2,2,23,1,32,0,32,1,32,"3"
6,1,2,19,2,65,50,115,1,115,"1"
13,3,2,31,1,23,0,23,1,23,"4"
3,3,1,28,1,10,0,10,5,50,"5"
3,3,2,34,1,10,0,10,4,40,"4"
8,1,2,18,2,97,40,137,1,137,"5"
3,3,2,25,1,10,0,10,1,10,"1"
3,3,2,30,1,10,0,10,5,50,"5"
3,3,2,22,1,10,0,10,1,10,"5"
6,1,1,22,1,65,0,65,1,65,"5"
13,3,2,26,1,23,0,23,1,23,"5"
1,1,2,19,1,100,0,100,1,100,"5"
10,2,1,26,1,45,0,45,1,45,"1"
2,3,2,32,2,9,50,59,1,59,"5"
6,1,2,32,1,65,0,65,1,65,"4"
1,1,2,21,1,100,0,100,1,100,"4"
6,1,1,27,1,65,0,65,1,65,"2"
13,3,2,23,1,23,0,23,1,23,"5"
3,3,2,24,2,10,25,35,2,70,"4"
9,2,2,34,2,15,50,65,3,195,"1"
9,2,1,30,1,15,0,15,1,15,"5"
9,2,1,29,1,15,0,15,1,15,"5"
8,1,1,21,1,97,0,97,1,97,"4"
6,1,1,19,1,65,0,65,5,325,"3"
2,3,2,23,1,9,0,9,1,9,"3"
9,2,1,33,1,15,0,15,1,15,"1"
5,2,1,28,1,32,0,32,1,32,"4"
6,1,2,24,2,65,40,105,1,105,"4"
3,3,1,21,1,10,0,10,1,10,"4"
1,1,1,19,1,100,0,100,3,300,"1"
